text,bad/good
India’s most potent missile Agni-5 to be inducted soon,0
Amarnath Yatra resumes after three days,0
Vijay Mallya’s luxury jet finally gets sold for paltry Rs 35 crore,0
Maharashtra: Man kills cousin’s three family members for taunting him,0
"Jharkhand: Congress in talks with JMM, JVM; seeks grand alliance for Lok Sabha polls",0
"Gadchiroli: Seven, including five of a family, killed in road accident",0
UK defence minister Gavin Williamson accused of snubbing Nirmala Sitharaman: report,0
"In a first, CRPF inducts 500 women personnel to counter protesters in Kashmir",0
Thank You: Dadra and Nagar Haveli people write postcard to PM Modi for first medical college,0
"Bullet trains only for elite class, India needs safe rail system: Sreedharan",0
"GST implementation anniversary: Politicians are often not in touch with problems, says Gujarat chief secretary",0
"To spread harmony, Muslim teacher from Kanpur translates Ramayana into Urdu",0
White-collar crimes: President Kovind says relevant to ask if those auditing balance sheets have truly done their duty,0
Indira Gandhi’s contribution cannot be written off because of Emergency move: Shiv Sena,0
"Kerala govt declares Kozhikode, Malappuram districts as Nipah virus free",0
"Indian economy set for a surge, to touch $5 trillion by 2025: President Ram Nath Kovind",0
Let nuns perform sacrament of confession in Church: Kerala outfit,0
"On Sushma Swaraj’s Twitter poll, 43 per cent approves trolling",0
"This time, it’s in Maharashtra: Five lynched over child lifting rumours on social media",0
"Maharashtra: Female doctor assaulted in hospital, three persons arrested",0
CM Palaniswami rushes accident victim in his convoy ambulance to hospital,0
"Bihar: Four  killed, 17 injured as lightning strikes crematorium",0
India condemns ‘heinous and cowardly’ attack on Afghan Sikhs,0
CM Palaniswami attacks DMK for its ‘commission’ taunt on highway project,0
"Uttar Pradesh will become open defecation free by October 2 this year, claims Yogi Adityanath",0
"Supreme Court reopens tomorrow after summer break, hectic week ahead",0
"‘Petrol products under GST if revenue collections at Rs 1 lakh crore,’ says Sushil Modi",0
"Karnataka: Congress-JDS panel clears farm loan waiver, approves draft for common minimum programme",0
Five-time Congress MLA Mainul Haque to join TMC on July 21,0
Indira’s contribution cannot be written off because of Emergency move: Shiv Sena,0
Uttarakhand accident: At least 48 killed as bus falls into a gorge in Pauri district,0
"SIT formed to probe Madhya Pradesh gangrape case, two arrested",0
"India, Pakistan exchange lists of prisoners",0
"Sexual assault: Kottayam nun had complained to superiors in Church, no action was taken, says police",0
Be agile and careful and defend country’s interests: Venkaiah Naidu to envoys,0
Professor Martha Nussbaum interview: ‘Govts must make it clear that hate crimes are unacceptable… This is not taking place’,0
"PM Modi to visit Azamgarh, will inaugurate Purvanchal Expressway",0
Former UP minister Gayatri Prajapati booked in extortion case,0
Elgaar Parishad case: Pune police team visits Delhi press club over ‘info in email of accused with Maoist links’,0
"Tension in ‘dispute-free’ Latur village: Dalits allege attack, boycott, Marathas say it’s a bid to get new homes",0
"GPS, radio tags, drones in Shimla’s fight against tree-felling",0
Lok Sabha members can now ask only up to five questions per day,0
"Maharashtra government makes changes in new DP, FSI in suburbs restored",0
Only 12 of 23 Supreme Court judges have disclosed their assets: Official website,0
"Two years after return from Pakistan, parents still elusive, Geeta presented with ‘grooms’",0
"Avtar Singh Khalsa, Sikh candidate for October polls among 20 killed in Afghanistan blast",0
"Gujarat elections played a role in GST changes, says state chief secretary",0
"Lok Sabha elections: BJP banks on LJP, Apna Dal to consolidate OBC and Dalit votes",0
Circular on 1 per cent quota to Gurjars soon: Rajasthan minister Rajendra Rathore,0
"Principal suspended in Janata Darbar: Remote postings for 17 years, she went to CM Rawat with plea to stay with family",0
"Targeting 120 Assembly seats, Amit Shah reviews BJP’s poll preparations in Odisha",0
"Sushma Swaraj puts out poll on trolls, gets support of 57 per cent",0
"Congress working on grand alliance in Maharashtra, says Ashok Chavan",0
"Andhra Pradesh engineering student sexually assaulted by seniors, blackmailed with video: Police",0
"Red flags go up over rains, but Amarnath pilgrims push forward on dangerous 3-km trek",0
Police rescue family of five attacked over child-lifting suspicion in Malegaon,0
"Mayawati slams Centre over GST, Swiss bank accounts",0
"Puducherry CM presents budget amid protest, walkout by opposition MLAs",0
UP: Youth thrashed for trying to abduct 17-year-old girl,0
"BJP MLA’s son, four others arrested under Bihar’s prohibition law",0
"Jalalabad suicide bombing: IS takes responsibility, embattled Sikh minority thinks of moving to India",0
Centre agrees to compensate 40 men detained during Operation Blue Star,0
When will the Lokpal be appointed? Supreme Court wants to know in 10 days,0
"Congress spokesperson gets rape threat against minor daughter, files complaint with Mumbai Police",0
India News LIVE updates: Punjab govt proposes death penalty for drug smuggling,0
SC seeks Uttar Pradesh govt’s response on plea alleging fake encounters,0
SC extends time till April 2022 for setting up of facility at Kudankulam plant,0
Sensex falls in early trade despite rupee gaining ground against US dollar,0
"UP Chief Minister Yogi Adityanath rewards sisters with Rs 51,000 each for their ‘sharp memory’",0
"Vinod Kambli, wife allegedly assault singer Ankit Tiwari’s father over ‘inappropriate touch’",0
"Fight over posters takes violent turn, SFI worker stabbed to death in top Kochi college",0
PM Modi condemns terrorist attack in Afghanistan,0
Union Minister Vijay Goel to meet opposition leaders over election of RS Deputy Chairman,0
"Will consider creating larger bench on pleas against ‘nikah-halala’, polygamy: Supreme Court",0
Madhya Pradesh: Trainee cop held for taking selfie in judge’s chair,0
"Dhule lynching: 23 arrested, all accused in their 20s; sent to four-day custody",0
"What is left of the Left: Status check from Kerala, India’s only communist bastion",0
"Tej Pratap Yadav says he wants a ‘no entry’ board for Nitish Kumar, JD(U) hits back",0
Ahmed Patel moves SC seeking dismissal of plea challenging his election to Rajya Sabha,0
Gujjars entitled for 21 per cent quota under OBC too: Rajasthan govt,0
"Kathua rape case: Accused claiming to be juvenile above 20 years, reveals medical report",0
India can play a major role to achieve global peace: PM Modi,0
"Delhi launches ‘Happiness Curriculum’ for schools, Kejriwal calls it historic",0
Kerala Church abuse: Rape charges slapped against four priests,0
Puducherry’s first woman DGP Sundari Nanda assumes charge,0
SC refuses to quash appointment of Central Vigilance Commissioner,0
Rajnath Singh on trolls against Sushma Swaraj: It’s absolutely wrong,0
Indigenous fighter aircraft Tejas commences operations,0
"India, Afghanistan victims of terror from ‘common source’: Afghan envoy",0
"BJP government has institutionalised corruption, says Sachin Pilot",0
"CBI arrests MES chief engineer, 5 others; Rs 1.21 cr bribe recovered",0
"CPI to contest six LS seats in Bihar under ‘Left Democratic Secular Front’, says state Secretary",0
PM Modi holds session with India’s heads of mission,0
"Gujarat: 42,000 bottles of illegal cough syrup seized, three arrested",0
Here’s how you can get ‘instant’ Aadhaar-based online PAN ,0
"Mission 2019: Amit Shah, Rahul Gandhi target UP, to visit state on July 4",0
"‘Ram Rajya’, where no discrimination exists, is ideal form of governance, says Yogi Adityanath",0
Train Captains introduced in premium South Eastern Railway trains,0
Amit Shah to conclude nation-wide tour for LS polls on July 22,0
Odisha: BJD ex-MLA arrested from Kolkata brothel suspended by party,0
"MP: Unable to pay loan,farmer commits suicide",0
"Congress MLAs favour return of Nitish Kumar to Grand Alliance; not interested, says JD(U)",0
"Congress alleges land scam in Navi Mumbai, targets CM Fadnavis",0
"Gujarat: Intimate photos of BJP youth leader goes viral on social media, party says he was suspended",0
"India to provide tariff concessions on 3,142 items to APTA members",0
"Union minister Anupriya Patel calls for reservation for Dalits, backwards in judiciary",0
Congress dares BJP government to hold Assembly elections in J&K,0
"Congress slams Modi government over ‘vigilantism, atmosphere of hate’",0
Punjab wants death for drug traffickers,0
"Delhi court orders FIR against Mithun Chakraborty’s wife, son in rape case",0
"Dhule lynching: Day after, rage and protests  amid fear in town of victims",0
"West Bengal: Missing BJP worker’s body found in village pond, Amit Shah alleges TMC hand",0
"Afghanistan attack killing Sikhs, Hindus: Grief pours in from all corners; appeal to unite grieving families",0
How can Centre create joblessness if states creating ‘good numbers of jobs’: PM Modi,0
"Two beaten in Chennai: Passersby had no idea why, who they were beating up, say locals",0
PM Modi likely to attend BIMSTEC summit in Nepal,0
SC website does not have names of all judges disclosing their assets,0
Kerala: Four priests booked for sexual abuse,0
"In Uttar Pradesh tomorrow: Eye on polls, Amit Shah takes feedback from ‘Lok Sabha Toli’",0
"Bihar: RTI activist, supporter killed over ‘appointment of Aanganwadi sevika’ in Jamui",0
"Arun Shourie interview: ‘All parties have lost legitimacy, we are farther from recommencing a political process in J&K than in years before’",0
"Mandsaur rape-assault case: School CCTV not working, footage sourced from elsewhere to crack case",0
ED officer probing Aircel Maxis case back at work,0
Gujjars entitled to 21% reservation under OBC too: Rajasthan govt,0
Rahul Gandhi calls Bengal Congress meeting on July 6 to discuss organisational issues,0
Kerala: SFI leader stabbed to death top Kochi college,0
Railways adopts transparency strategy for bullet train project amidst protests,0
Kathua rape-murder case: Supreme Court allows witnesses to move HC with grievances,0
J-K: Taxi drivers booked for fake social media posts on attack on Amarnath pilgrims,0
Dhule lynching: Devendra Fadnavis announces Rs 5 lakh aid to victims’ kin,0
INX Media case: Chidambaram’s interim protection from arrest extended till Aug 1,0
Sunanda Pushkar death case: Shashi Tharoor moves for anticipatory bail ahead of court appearance,0
"Protesting poor storm drainage, Congress sprays water on NHAI’s Bhubaneswar office",0
Sushma Swaraj victim of BJP-created ‘monster’: Congress,0
Uttarakhand BJP leader to spend MP fund on constructing ICUs,0
"To tackle vacancies, National Health Mission advertisements call out to ‘hero in you’",0
Khargar: Congress seeks probe into CM Devendra Fadnavis’s ‘role in multi-crore land scam’,0
"Amid standoff over funds, Nitin Gadkari to visit Polavaram project site on July 11",0
"Kailash Mansarovar yatra: Indian pilgrims stranded in Nepal-Tibet border, massive rescue operation on",0
"Release 31 tmcft water to Tamil Nadu, Cauvery Water Management Authority tells Karnataka",0
"Borrowing gets harder, Modi government has lesser money to spend",0
SC seeks reply from UP govt on plea demanding probe into encounter killings,0
Cracks in PDP as former minister claims Mehbooba Mufti let her family hijack party,0
Kailash Mansarovar yatra: 290 pilgrims from Karnataka stranded in Nepal’s Simikot,0
2.5 lakh beneficiaries of Centre’s schemes to interact with PM in Jaipur,0
"Dhule mob thumbed nose at police: They are dead, take them away",0
"Maharashtra’s deadly rumour map: 9 deaths, 14 cases, 3 clusters",0
